congress,state,congressional_district,party,name,ideology_score
106.0, WASHING,6.0,Democrat,  DICKS,-0.31200000643730164
106.0, WASHING,7.0,Democrat,  MCDERMOTT,-0.6660000085830688
106.0, WASHING,8.0,Republican,  DUNN,0.3840000033378601
106.0, WASHING,9.0,Democrat,  SMITH  ADAM,-0.2809999883174896
106.0, WEST VI,1.0,Democrat,  MOLLOHAN,-0.2919999957084656
106.0, WEST VI,2.0,Democrat,  WISE,-0.3199999928474426
106.0, WEST VI,3.0,Democrat,  RAHALL,-0.3059999942779541
106.0, WISCONS,1.0,Republican,  RYAN  PAUL,0.5550000071525574
106.0, WISCONS,2.0,Democrat,  BALDWIN  TA,-0.550000011920929
106.0, WISCONS,3.0,Democrat,  KIND,-0.26899999380111694
106.0, WISCONS,4.0,Democrat,  KLECZKA,-0.32199999690055847
106.0, WISCONS,5.0,Democrat,  BARRETT  TH,-0.3799999952316284
106.0, WISCONS,6.0,Republican,  PETRI,0.3790000081062317
106.0, WISCONS,7.0,Democrat,  OBEY,-0.44999998807907104
106.0, WISCONS,8.0,Republican,  GREEN  MARK,0.4560000002384186
106.0, WISCONS,9.0,Republican,  SENSENBRENN,0.6460000276565552
106.0, WYOMING,1.0,Republican,  CUBIN,0.5009999871253967
107.0, ALABAMA,1.0,Republican,  CALLAHAN,0.37299999594688416
107.0, ALABAMA,2.0,Republican,  EVERETT,0.414000004529953
107.0, ALABAMA,3.0,Republican,  RILEY,0.43299999833106995
107.0, ALABAMA,4.0,Republican,  ADERHOLT,0.3580000102519989
107.0, ALABAMA,5.0,Democrat,  CRAMER,-0.13199999928474426
107.0, ALABAMA,6.0,Republican,  BACHUS,0.3869999945163727
107.0, ALABAMA,7.0,Democrat,  HILLIARD,-0.5550000071525574
107.0, ALASKA,1.0,Republican,  YOUNG  DON,0.27900001406669617
107.0, ARIZONA,1.0,Republican,  FLAKE,0.8289999961853027
107.0, ARIZONA,2.0,Democrat,  PASTOR,-0.42100000381469727
107.0, ARIZONA,3.0,Republican,  STUMP,0.703000009059906
107.0, ARIZONA,4.0,Republican,  SHADEGG,0.7490000128746033
107.0, ARIZONA,5.0,Republican,  KOLBE,0.35100001096725464
107.0, ARIZONA,6.0,Republican,  HAYWORTH,0.5590000152587891
107.0, ARKANSA,1.0,Democrat,  BERRY,-0.2930000126361847
107.0, ARKANSA,2.0,Democrat,  SNYDER,-0.2680000066757202
107.0, ARKANSA,3.0,Republican,  HUTCHINSON,0.3580000102519989
107.0, ARKANSA,3.0,Republican,  BOOZMAN,0.39899998903274536
107.0, ARKANSA,4.0,Democrat,  ROSS,-0.20100000500679016
107.0, CALIFOR,1.0,Democrat,  THOMPSON  M,-0.39899998903274536
107.0, CALIFOR,2.0,Republican,  HERGER,0.5509999990463257
107.0, CALIFOR,3.0,Republican,  OSE  DOUG,0.289000004529953
107.0, CALIFOR,4.0,Republican,  DOOLITTLE,0.5189999938011169
107.0, CALIFOR,5.0,Democrat,  MATSUI,-0.40400001406669617
107.0, CALIFOR,6.0,Democrat,  WOOLSEY,-0.5559999942779541
107.0, CALIFOR,7.0,Democrat,  MILLER  GEO,-0.5519999861717224
107.0, CALIFOR,8.0,Democrat,  PELOSI,-0.49399998784065247
107.0, CALIFOR,9.0,Democrat,  LEE,-0.6840000152587891
107.0, CALIFOR,10.0,Democrat,  TAUSCHER,-0.30799999833106995
107.0, CALIFOR,11.0,Republican,  POMBO,0.460999995470047
107.0, CALIFOR,12.0,Democrat,  LANTOS,-0.37599998712539673
107.0, CALIFOR,13.0,Democrat,  STARK,-0.6309999823570251
107.0, CALIFOR,14.0,Democrat,  ESHOO,-0.38499999046325684
107.0, CALIFOR,15.0,Democrat,  HONDA,-0.5289999842643738
107.0, CALIFOR,16.0,Democrat,  LOFGREN,-0.40299999713897705
107.0, CALIFOR,17.0,Democrat,  FARR,-0.45500001311302185
107.0, CALIFOR,18.0,Democrat,  CONDIT,-0.10300000011920929
107.0, CALIFOR,19.0,Republican,  RADANOVICH,0.48399999737739563
107.0, CALIFOR,20.0,Democrat,  DOOLEY,-0.1899999976158142
107.0, CALIFOR,21.0,Republican,  THOMAS  WIL,0.3709999918937683
107.0, CALIFOR,22.0,Democrat,  CAPPS  LOIS,-0.3889999985694885
107.0, CALIFOR,23.0,Republican,  GALLEGLY,0.4020000100135803
107.0, CALIFOR,24.0,Democrat,  SHERMAN,-0.34599998593330383
107.0, CALIFOR,25.0,Republican,  MCKEON,0.3959999978542328
107.0, CALIFOR,26.0,Democrat,  BERMAN,-0.40400001406669617
107.0, CALIFOR,27.0,Democrat,  SCHIFF,-0.34599998593330383
107.0, CALIFOR,28.0,Republican,  DREIER  DAV,0.4779999852180481
107.0, CALIFOR,29.0,Democrat,  WAXMAN,-0.4729999899864197
107.0, CALIFOR,30.0,Democrat,  BECERRA,-0.5130000114440918
107.0, CALIFOR,31.0,Democrat,  SOLIS,-0.5080000162124634
107.0, CALIFOR,32.0,Democrat,  WATSON,-0.531000018119812
107.0, CALIFOR,33.0,Democrat,  ROYBAL-ALLA,-0.4729999899864197
107.0, CALIFOR,34.0,Democrat,  NAPOLITANO,-0.4480000138282776
107.0, CALIFOR,35.0,Democrat,  WATERS,-0.6629999876022339
107.0, CALIFOR,36.0,Democrat,  HARMAN,-0.2619999945163727
107.0, CALIFOR,37.0,Democrat,  MILLENDER-M,-0.43799999356269836
107.0, CALIFOR,38.0,Republican,  HORN,0.16699999570846558
107.0, CALIFOR,39.0,Republican,  ROYCE,0.6660000085830688
107.0, CALIFOR,40.0,Republican,  LEWIS  JERR,0.3479999899864197
107.0, CALIFOR,41.0,Republican,  MILLER  GAR,0.4779999852180481
107.0, CALIFOR,42.0,Democrat,  BACA  JOE,-0.3490000069141388
107.0, CALIFOR,43.0,Republican,  CALVERT,0.3449999988079071
107.0, CALIFOR,44.0,Republican,  BONO  MARY,0.3529999852180481
107.0, CALIFOR,45.0,Republican,  ROHRABACHER,0.6290000081062317
107.0, CALIFOR,46.0,Democrat,  SANCHEZ,-0.367000013589859
107.0, CALIFOR,47.0,Republican,  COX  CHRIST,0.5400000214576721
107.0, CALIFOR,48.0,Republican,  ISSA,0.5059999823570251
107.0, CALIFOR,49.0,Democrat,  DAVIS,-0.3479999899864197
107.0, CALIFOR,50.0,Democrat,  FILNER,-0.6520000100135803
107.0, CALIFOR,51.0,Republican,  CUNNINGHAM,0.41100001335144043
107.0, CALIFOR,52.0,Republican,  HUNTER,0.4699999988079071
107.0, COLORAD,1.0,Democrat,  DEGETTE,-0.43700000643730164
107.0, COLORAD,2.0,Democrat,  UDALL  MARK,-0.3529999852180481
107.0, COLORAD,3.0,Republican,  MCINNIS,0.39100000262260437
107.0, COLORAD,4.0,Republican,  SCHAFFER  B,0.6380000114440918
107.0, COLORAD,5.0,Republican,  HEFLEY,0.5910000205039978
107.0, COLORAD,6.0,Republican,  TANCREDO  T,0.75
107.0, CONNECT,1.0,Democrat,  LARSON  JOH,-0.4050000011920929
107.0, CONNECT,2.0,Republican,  SIMMONS,0.17100000381469727
107.0, CONNECT,3.0,Democrat,  DELAURO,-0.42100000381469727
107.0, CONNECT,4.0,Republican,  SHAYS,0.1289999932050705
107.0, CONNECT,5.0,Democrat,  MALONEY,-0.24400000274181366
107.0, CONNECT,6.0,Republican,  JOHNSON  NA,0.12200000137090683
107.0, DELAWAR,1.0,Republican,  CASTLE,0.2290000021457672
107.0, FLORIDA,1.0,Republican,  SCARBOROUGH,0.671999990940094
107.0, FLORIDA,1.0,Republican,  MILLER,0.6330000162124634
107.0, FLORIDA,2.0,Democrat,  BOYD,-0.1809999942779541
107.0, FLORIDA,3.0,Democrat,  BROWN  CORR,-0.42899999022483826
107.0, FLORIDA,4.0,Republican,  CRENSHAW,0.3330000042915344
107.0, FLORIDA,5.0,Democrat,  THURMAN,-0.30399999022483826
107.0, FLORIDA,6.0,Republican,  STEARNS,0.5540000200271606
107.0, FLORIDA,7.0,Republican,  MICA,0.453000009059906
107.0, FLORIDA,8.0,Republican,  KELLER,0.4580000042915344
107.0, FLORIDA,9.0,Republican,  BILIRAKIS,0.38199999928474426
107.0, FLORIDA,10.0,Republican,  YOUNG  BILL,0.32499998807907104
107.0, FLORIDA,11.0,Democrat,  DAVIS,-0.27799999713897705
107.0, FLORIDA,12.0,Republican,  PUTNAM,0.414000004529953
107.0, FLORIDA,13.0,Republican,  MILLER,0.453000009059906
107.0, FLORIDA,14.0,Republican,  GOSS,0.42100000381469727
107.0, FLORIDA,15.0,Republican,  WELDON,0.47099998593330383
107.0, FLORIDA,16.0,Republican,  FOLEY,0.3109999895095825
107.0, FLORIDA,17.0,Democrat,  MEEK,-0.4830000102519989
107.0, FLORIDA,18.0,Republican,  ROS-LEHTINE,0.24500000476837158
107.0, FLORIDA,19.0,Democrat,  WEXLER,-0.3919999897480011
107.0, FLORIDA,20.0,Democrat,  DEUTSCH,-0.3240000009536743
107.0, FLORIDA,21.0,Republican,  DIAZ-BALART,0.24300000071525574
107.0, FLORIDA,22.0,Republican,  SHAW,0.30000001192092896
107.0, FLORIDA,23.0,Democrat,  HASTINGS,-0.5669999718666077
107.0, GEORGIA,1.0,Republican,  KINGSTON,0.5400000214576721
107.0, GEORGIA,2.0,Democrat,  BISHOP,-0.289000004529953
107.0, GEORGIA,3.0,Republican,  COLLINS,0.5360000133514404
107.0, GEORGIA,4.0,Democrat,  MCKINNEY,-0.5329999923706055
107.0, GEORGIA,5.0,Democrat,  LEWIS  JOHN,-0.5870000123977661
107.0, GEORGIA,6.0,Republican,  ISAKSON  JO,0.40299999713897705
107.0, GEORGIA,7.0,Republican,  BARR,0.6320000290870667
107.0, GEORGIA,8.0,Republican,  CHAMBLISS,0.4230000078678131
107.0, GEORGIA,9.0,Republican,  DEAL,0.5809999704360962
107.0, GEORGIA,10.0,Republican,  NORWOOD,0.5329999923706055
107.0, GEORGIA,11.0,Republican,  LINDER,0.5590000152587891
107.0, HAWAII,1.0,Democrat,  ABERCROMBIE,-0.4320000112056732
107.0, HAWAII,2.0,Democrat,  MINK,-0.5130000114440918
107.0, IDAHO,1.0,Republican,  OTTER,0.6919999718666077
107.0, IDAHO,2.0,Republican,  SIMPSON  MI,0.2939999997615814
107.0, ILLINOI,1.0,Democrat,  RUSH,-0.48100000619888306
107.0, ILLINOI,2.0,Democrat,  JACKSON,-0.5379999876022339
107.0, ILLINOI,3.0,Democrat,  LIPINSKI,-0.17599999904632568
107.0, ILLINOI,4.0,Democrat,  GUTIERREZ,-0.48500001430511475
107.0, ILLINOI,5.0,Democrat,  BLAGOJEVICH,-0.31700000166893005
107.0, ILLINOI,6.0,Republican,  HYDE,0.31200000643730164
107.0, ILLINOI,7.0,Democrat,  DAVIS,-0.492000013589859
107.0, ILLINOI,8.0,Republican,  CRANE,0.7390000224113464
107.0, ILLINOI,9.0,Democrat,  SCHAKOWSKY,-0.6019999980926514
107.0, ILLINOI,10.0,Republican,  KIRK,0.27399998903274536
107.0, ILLINOI,11.0,Republican,  WELLER,0.2879999876022339
107.0, ILLINOI,12.0,Democrat,  COSTELLO,-0.31700000166893005
107.0, ILLINOI,13.0,Republican,  BIGGERT  JU,0.3230000138282776
107.0, ILLINOI,14.0,Republican,  HASTERT,0.4429999887943268
107.0, ILLINOI,15.0,Republican,  JOHNSON,0.2639999985694885
107.0, ILLINOI,16.0,Republican,  MANZULLO,0.5099999904632568
107.0, ILLINOI,17.0,Democrat,  EVANS  LANE,-0.45399999618530273
107.0, ILLINOI,18.0,Republican,  LAHOOD,0.2460000067949295
107.0, ILLINOI,19.0,Democrat,  PHELPS  DAV,-0.2070000022649765
107.0, ILLINOI,20.0,Republican,  SHIMKUS,0.3709999918937683
107.0, INDIANA,1.0,Democrat,  VISCLOSKY,-0.40400001406669617
107.0, INDIANA,2.0,Republican,  PENCE,0.6549999713897705
107.0, INDIANA,3.0,Democrat,  ROEMER,-0.16500000655651093
107.0, INDIANA,4.0,Republican,  SOUDER,0.4350000023841858
107.0, INDIANA,5.0,Republican,  BUYER,0.4350000023841858
107.0, INDIANA,6.0,Republican,  BURTON,0.5849999785423279
107.0, INDIANA,7.0,Republican,  KERNS,0.7239999771118164
107.0, INDIANA,8.0,Republican,  HOSTETTLER,0.7049999833106995
107.0, INDIANA,9.0,Democrat,  HILL  BARON,-0.12099999934434891
107.0, INDIANA,10.0,Democrat,  CARSON,-0.46399998664855957
107.0, IOWA,1.0,Republican,  LEACH  JAME,0.14100000262260437
107.0, IOWA,2.0,Republican,  NUSSLE,0.4169999957084656
107.0, IOWA,3.0,Democrat,  BOSWELL,-0.23800000548362732
107.0, IOWA,4.0,Republican,  GANSKE,0.23899999260902405
107.0, IOWA,5.0,Republican,  LATHAM,0.3019999861717224
107.0, KANSAS,1.0,Republican,  MORAN,0.4009999930858612
107.0, KANSAS,2.0,Republican,  RYUN,0.546999990940094
107.0, KANSAS,3.0,Democrat,  MOORE  DENN,-0.2669999897480011
107.0, KANSAS,4.0,Republican,  TIAHRT,0.4490000009536743
107.0, KENTUCK,1.0,Republican,  WHITFIELD,0.30300000309944153
107.0, KENTUCK,2.0,Republican,  LEWIS,0.4180000126361847
107.0, KENTUCK,3.0,Republican,  NORTHUP,0.33500000834465027
107.0, KENTUCK,4.0,Democrat,  LUCAS  KEN,-0.057999998331069946
107.0, KENTUCK,5.0,Republican,  ROGERS,0.3319999873638153
107.0, KENTUCK,6.0,Republican,  FLETCHER  E,0.2849999964237213
107.0, LOUISIA,1.0,Republican,  VITTER  DAV,0.4950000047683716
107.0, LOUISIA,2.0,Democrat,  JEFFERSON,-0.42399999499320984
107.0, LOUISIA,3.0,Republican,  TAUZIN,0.3409999907016754
107.0, LOUISIA,4.0,Republican,  MCCRERY,0.3619999885559082
107.0, LOUISIA,5.0,Republican,  COOKSEY,0.33399999141693115
107.0, LOUISIA,6.0,Republican,  BAKER,0.4230000078678131
107.0, LOUISIA,7.0,Democrat,  JOHN,-0.11999999731779099
107.0, MAINE,1.0,Democrat,  ALLEN,-0.4000000059604645
107.0, MAINE,2.0,Democrat,  BALDACCI,-0.3330000042915344
107.0, MARYLAN,1.0,Republican,  GILCHREST,0.20399999618530273
107.0, MARYLAN,2.0,Republican,  EHRLICH,0.36000001430511475
107.0, MARYLAN,3.0,Democrat,  CARDIN,-0.33000001311302185
107.0, MARYLAN,4.0,Democrat,  WYNN,-0.3799999952316284
107.0, MARYLAN,5.0,Democrat,  HOYER,-0.3799999952316284
107.0, MARYLAN,6.0,Republican,  BARTLETT,0.49300000071525574
107.0, MARYLAN,7.0,Democrat,  CUMMINGS,-0.4390000104904175
107.0, MARYLAN,8.0,Republican,  MORELLA,-0.017999999225139618
107.0, MASSACH,1.0,Democrat,  OLVER,-0.5770000219345093
107.0, MASSACH,2.0,Democrat,  NEAL  RICHA,-0.4169999957084656
107.0, MASSACH,3.0,Democrat,  MCGOVERN,-0.5339999794960022
107.0, MASSACH,4.0,Democrat,  FRANK  BARN,-0.49900001287460327
107.0, MASSACH,5.0,Democrat,  MEEHAN,-0.38999998569488525
107.0, MASSACH,6.0,Democrat,  TIERNEY,-0.4880000054836273
107.0, MASSACH,7.0,Democrat,  MARKEY,-0.49799999594688416
107.0, MASSACH,8.0,Democrat,  CAPUANO  MI,-0.5799999833106995
107.0, MASSACH,9.0,Democrat,  MOAKLEY,-0.4180000126361847
107.0, MASSACH,9.0,Democrat,  LYNCH,-0.35199999809265137
107.0, MASSACH,10.0,Democrat,  DELAHUNT,-0.4950000047683716
107.0, MICHIGA,1.0,Democrat,  STUPAK,-0.3959999978542328
107.0, MICHIGA,2.0,Republican,  HOEKSTRA,0.515999972820282
107.0, MICHIGA,3.0,Republican,  EHLERS,0.3160000145435333
107.0, MICHIGA,4.0,Republican,  CAMP,0.38499999046325684
107.0, MICHIGA,5.0,Democrat,  BARCIA,-0.18400000035762787
107.0, MICHIGA,6.0,Republican,  UPTON,0.3370000123977661
107.0, MICHIGA,7.0,Republican,  SMITH  NICK,0.5049999952316284
107.0, MICHIGA,8.0,Republican,  ROGERS,0.4000000059604645
107.0, MICHIGA,9.0,Democrat,  KILDEE,-0.38499999046325684
107.0, MICHIGA,10.0,Democrat,  BONIOR,-0.546999990940094
107.0, MICHIGA,11.0,Republican,  KNOLLENBERG,0.3659999966621399
107.0, MICHIGA,12.0,Democrat,  LEVIN  SAND,-0.3790000081062317
107.0, MICHIGA,13.0,Democrat,  RIVERS,-0.382999986410141
107.0, MICHIGA,14.0,Democrat,  CONYERS,-0.6600000262260437
107.0, MICHIGA,15.0,Democrat,  KILPATRICK,-0.4909999966621399
107.0, MICHIGA,16.0,Democrat,  DINGELL,-0.4480000138282776
107.0, MINNESO,1.0,Republican,  GUTKNECHT,0.5519999861717224
107.0, MINNESO,2.0,Republican,  KENNEDY,0.4090000092983246
107.0, MINNESO,3.0,Republican,  RAMSTAD,0.3160000145435333
107.0, MINNESO,4.0,Democrat,  MCCOLLUM,-0.42500001192092896
107.0, MINNESO,5.0,Democrat,  SABO,-0.515999972820282
107.0, MINNESO,6.0,Democrat,  LUTHER,-0.3059999942779541
107.0, MINNESO,7.0,Democrat,  PETERSON  C,-0.14399999380111694
107.0, MINNESO,8.0,Democrat,  OBERSTAR,-0.5529999732971191
107.0, MISSISS,1.0,Republican,  WICKER,0.37400001287460327
107.0, MISSISS,2.0,Democrat,  THOMPSON,-0.5189999938011169
107.0, MISSISS,3.0,Republican,  PICKERING,0.34200000762939453
107.0, MISSISS,4.0,Democrat,  SHOWS  RONN,-0.09200000017881393
107.0, MISSISS,5.0,Democrat,  TAYLOR  GEN,-0.04500000178813934
107.0, MISSOUR,1.0,Democrat,  CLAY,-0.4909999966621399
107.0, MISSOUR,2.0,Republican,  AKIN,0.6119999885559082
107.0, MISSOUR,3.0,Democrat,  GEPHARDT,-0.41600000858306885
107.0, MISSOUR,4.0,Democrat,  SKELTON,-0.1720000058412552
107.0, MISSOUR,5.0,Democrat,  MCCARTHY,-0.3440000116825104
107.0, MISSOUR,6.0,Republican,  GRAVES,0.42899999022483826
107.0, MISSOUR,7.0,Republican,  BLUNT,0.42800000309944153
107.0, MISSOUR,8.0,Republican,  EMERSON,0.26899999380111694
107.0, MISSOUR,9.0,Republican,  HULSHOF,0.3630000054836273
107.0, MONTANA,1.0,Republican,  REHBERG,0.3370000123977661
107.0, NEBRASK,1.0,Republican,  BEREUTER,0.23100000619888306
107.0, NEBRASK,2.0,Republican,  TERRY  LEE,0.4259999990463257
107.0, NEBRASK,3.0,Republican,  OSBORNE,0.29899999499320984
107.0, NEVADA,1.0,Democrat,  BERKLEY  SH,-0.3019999861717224
107.0, NEVADA,2.0,Republican,  GIBBONS,0.48399999737739563
107.0, NEW HAM,1.0,Republican,  SUNUNU,0.4729999899864197
107.0, NEW HAM,2.0,Republican,  BASS,0.3310000002384186
107.0, NEW JER,1.0,Democrat,  ANDREWS  RO,-0.296999990940094
107.0, NEW JER,2.0,Republican,  LOBIONDO,0.20000000298023224
107.0, NEW JER,3.0,Republican,  SAXTON,0.23800000548362732
107.0, NEW JER,4.0,Republican,  SMITH  CHRI,0.15600000321865082
107.0, NEW JER,5.0,Republican,  ROUKEMA,0.16200000047683716
107.0, NEW JER,6.0,Democrat,  PALLONE,-0.3970000147819519
107.0, NEW JER,7.0,Republican,  FERGUSON,0.24400000274181366
107.0, NEW JER,8.0,Democrat,  PASCRELL,-0.36800000071525574
107.0, NEW JER,9.0,Democrat,  ROTHMAN,-0.35199999809265137
107.0, NEW JER,10.0,Democrat,  PAYNE  DONA,-0.5920000076293945
107.0, NEW JER,11.0,Republican,  FRELINGHUYS,0.2800000011920929
107.0, NEW JER,12.0,Democrat,  HOLT  RUSH,-0.46299999952316284
107.0, NEW JER,13.0,Democrat,  MENENDEZ,-0.3619999885559082
107.0, NEW MEX,1.0,Republican,  WILSON,0.24699999392032623
107.0, NEW MEX,2.0,Republican,  SKEEN,0.3009999990463257
107.0, NEW MEX,3.0,Democrat,  UDALL  TOM,-0.4580000042915344
107.0, NEW YOR,1.0,Republican,  GRUCCI,0.23800000548362732
107.0, NEW YOR,2.0,Democrat,  ISRAEL,-0.33399999141693115
107.0, NEW YOR,3.0,Republican,  KING,0.25999999046325684
107.0, NEW YOR,4.0,Democrat,  MCCARTHY,-0.2939999997615814
107.0, NEW YOR,5.0,Democrat,  ACKERMAN,-0.42899999022483826
107.0, NEW YOR,6.0,Democrat,  MEEKS  GREG,-0.4230000078678131
107.0, NEW YOR,7.0,Democrat,  CROWLEY  JO,-0.40700000524520874
107.0, NEW YOR,8.0,Democrat,  NADLER,-0.5090000033378601
107.0, NEW YOR,9.0,Democrat,  WEINER  ANT,-0.40799999237060547
107.0, NEW YOR,10.0,Democrat,  TOWNS,-0.5189999938011169
107.0, NEW YOR,11.0,Democrat,  OWENS  MAJO,-0.5690000057220459
107.0, NEW YOR,12.0,Democrat,  VELAZQUEZ,-0.5460000038146973
107.0, NEW YOR,13.0,Republican,  FOSSELLA,0.4259999990463257
107.0, NEW YOR,14.0,Democrat,  MALONEY,-0.3869999945163727
107.0, NEW YOR,15.0,Democrat,  RANGEL  CHA,-0.5139999985694885
107.0, NEW YOR,16.0,Democrat,  SERRANO,-0.48899999260902405
107.0, NEW YOR,17.0,Democrat,  ENGEL,-0.41100001335144043
107.0, NEW YOR,18.0,Democrat,  LOWEY,-0.38999998569488525
107.0, NEW YOR,19.0,Republican,  KELLY,0.23100000619888306
107.0, NEW YOR,20.0,Republican,  GILMAN,0.0430000014603138
107.0, NEW YOR,21.0,Democrat,  MCNULTY,-0.36899998784065247
107.0, NEW YOR,22.0,Republican,  SWEENEY  JO,0.24899999797344208
107.0, NEW YOR,23.0,Republican,  BOEHLERT,0.10300000011920929
107.0, NEW YOR,24.0,Republican,  MCHUGH  JOH,0.22499999403953552
107.0, NEW YOR,25.0,Republican,  WALSH,0.20800000429153442
107.0, NEW YOR,26.0,Democrat,  HINCHEY,-0.574999988079071
107.0, NEW YOR,27.0,Republican,  REYNOLDS  T,0.3490000069141388
107.0, NEW YOR,28.0,Democrat,  SLAUGHTER,-0.4650000035762787
107.0, NEW YOR,29.0,Democrat,  LAFALCE,-0.3569999933242798
107.0, NEW YOR,30.0,Republican,  QUINN,0.1979999989271164
107.0, NEW YOR,31.0,Republican,  HOUGHTON,0.15399999916553497
107.0, NORTH C,1.0,Democrat,  CLAYTON,-0.45899999141693115
107.0, NORTH C,2.0,Democrat,  ETHERIDGE,-0.2879999876022339
107.0, NORTH C,3.0,Republican,  JONES,0.24300000071525574
107.0, NORTH C,4.0,Democrat,  PRICE  DAVI,-0.33899998664855957
107.0, NORTH C,5.0,Republican,  BURR,0.453000009059906
107.0, NORTH C,6.0,Republican,  COBLE,0.5199999809265137
107.0, NORTH C,7.0,Democrat,  MCINTYRE,-0.14800000190734863
107.0, NORTH C,8.0,Republican,  HAYES  ROBI,0.35100001096725464
107.0, NORTH C,9.0,Republican,  MYRICK,0.5600000023841858
107.0, NORTH C,10.0,Republican,  BALLENGER,0.46399998664855957
107.0, NORTH C,11.0,Republican,  TAYLOR  CHA,0.4880000054836273
107.0, NORTH C,12.0,Democrat,  WATT,-0.5260000228881836
107.0, NORTH D,1.0,Democrat,  POMEROY,-0.26600000262260437
107.0, OHIO,1.0,Republican,  CHABOT,0.5809999704360962
107.0, OHIO,2.0,Republican,  PORTMAN,0.3700000047683716
107.0, OHIO,3.0,Democrat,  HALL  TONY,-0.2800000011920929
107.0, OHIO,4.0,Republican,  OXLEY,0.38199999928474426
107.0, OHIO,5.0,Republican,  GILLMOR,0.2540000081062317
107.0, OHIO,6.0,Democrat,  STRICKLAND,-0.3840000033378601
107.0, OHIO,7.0,Republican,  HOBSON,0.3149999976158142
107.0, OHIO,8.0,Republican,  BOEHNER,0.5130000114440918
107.0, OHIO,9.0,Democrat,  KAPTUR,-0.35100001096725464
107.0, OHIO,10.0,Democrat,  KUCINICH,-0.5820000171661377
107.0, OHIO,11.0,Democrat,  JONES  STEP,-0.5210000276565552
107.0, OHIO,12.0,Republican,  TIBERI,0.38600000739097595
107.0, OHIO,13.0,Democrat,  BROWN  SHER,-0.4429999887943268
107.0, OHIO,14.0,Democrat,  SAWYER,-0.37700000405311584
107.0, OHIO,15.0,Republican,  PRYCE,0.3199999928474426
107.0, OHIO,16.0,Republican,  REGULA,0.22100000083446503
107.0, OHIO,17.0,Democrat,  TRAFICANT,-0.0820000022649765
107.0, OHIO,18.0,Republican,  NEY,0.26899999380111694
107.0, OHIO,19.0,Republican,  LATOURETTE,0.210999995470047
107.0, OKLAHOM,1.0,Republican,  LARGENT,0.6169999837875366
107.0, OKLAHOM,1.0,Republican,  SULLIVAN,0.5130000114440918
107.0, OKLAHOM,2.0,Democrat,  CARSON,-0.1809999942779541
107.0, OKLAHOM,3.0,Republican,  WATKINS,0.36800000071525574
107.0, OKLAHOM,4.0,Republican,  WATTS,0.4059999883174896
107.0, OKLAHOM,5.0,Republican,  ISTOOK,0.492000013589859
107.0, OKLAHOM,6.0,Republican,  LUCAS,0.36000001430511475
107.0, OREGON,1.0,Democrat,  WU  DAVID,-0.3700000047683716
107.0, OREGON,2.0,Republican,  WALDEN  GRE,0.3370000123977661
107.0, OREGON,3.0,Democrat,  BLUMENAUER,-0.4300000071525574
107.0, OREGON,4.0,Democrat,  DEFAZIO,-0.42899999022483826
107.0, OREGON,5.0,Democrat,  HOOLEY,-0.3149999976158142
107.0, PENNSYL,1.0,Democrat,  BRADY  ROBE,-0.48399999737739563
107.0, PENNSYL,2.0,Democrat,  FATTAH,-0.47200000286102295
107.0, PENNSYL,3.0,Democrat,  BORSKI,-0.41600000858306885
107.0, PENNSYL,4.0,Republican,  HART,0.38999998569488525
107.0, PENNSYL,5.0,Republican,  PETERSON,0.3400000035762787
107.0, PENNSYL,6.0,Democrat,  HOLDEN,-0.2329999953508377
107.0, PENNSYL,7.0,Republican,  WELDON,0.23199999332427979
107.0, PENNSYL,8.0,Republican,  GREENWOOD,0.22499999403953552
107.0, PENNSYL,9.0,Republican,  SHUSTER,0.37700000405311584
107.0, PENNSYL,10.0,Republican,  SHERWOOD  D,0.32899999618530273
107.0, PENNSYL,11.0,Democrat,  KANJORSKI,-0.30300000309944153
107.0, PENNSYL,12.0,Democrat,  MURTHA,-0.26499998569488525
107.0, PENNSYL,13.0,Democrat,  HOEFFEL  JO,-0.33799999952316284
107.0, PENNSYL,14.0,Democrat,  COYNE  WILL,-0.49399998784065247
107.0, PENNSYL,15.0,Republican,  TOOMEY  PAT,0.6230000257492065
107.0, PENNSYL,16.0,Republican,  PITTS,0.5379999876022339
107.0, PENNSYL,17.0,Republican,  GEKAS,0.4259999990463257
107.0, PENNSYL,18.0,Democrat,  DOYLE,-0.32499998807907104
107.0, PENNSYL,19.0,Republican,  PLATTS,0.25200000405311584
107.0, PENNSYL,20.0,Democrat,  MASCARA,-0.2709999978542328
107.0, PENNSYL,21.0,Republican,  ENGLISH,0.25099998712539673
107.0, RHODE I,1.0,Democrat,  KENNEDY,-0.4090000092983246
107.0, RHODE I,2.0,Democrat,  LANGEVIN,-0.375
107.0, SOUTH C,1.0,Republican,  BROWN,0.367000013589859
107.0, SOUTH C,2.0,Republican,  SPENCE,0.3199999928474426
107.0, SOUTH C,2.0,Republican,  WILSON,0.5450000166893005
107.0, SOUTH C,3.0,Republican,  GRAHAM,0.4090000092983246
107.0, SOUTH C,4.0,Republican,  DEMINT  JIM,0.699999988079071
